OBJECTID;LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
218943;11;4;4200308;2021;12;15;2;3;5;2;2;0;1;0;0;0;0;0;790352,5248;5827302,046;13,28005592;52,51831441
218942;11;10;10200629;2021;12;0;3;3;5;2;2;0;1;0;0;0;0;0;811312,0858;5828506,006;13,58910456;52,51754415
218941;11;4;4501041;2021;12;16;4;3;5;3;1;0;1;0;0;0;0;1;792964,4366;5825559,893;13,31690614;52,50129975
218940;11;6;6400735;2021;12;14;2;3;5;3;0;1;1;0;0;0;0;0;781877,3502;5813340,001;13,14369614;52,39756849
218938;11;1;1100309;2021;12;19;4;3;5;7;2;1;1;0;0;0;0;1;798626,0544;5828992,229;13,40314693;52,52899714
218937;11;5;5100316;2021;12;7;5;3;5;2;2;0;1;0;0;0;0;1;783603,7197;5829148,599;13,18243909;52,53842276
218935;11;11;11200410;2021;12;12;6;3;5;7;0;0;1;0;0;0;0;1;804620,4936;5832783,459;13,49471718;52,55965952
218932;11;1;1100309;2021;12;14;3;3;5;3;0;0;1;0;0;0;0;0;798689,6931;5828665,334;13,4037886;52,52603213
218931;11;6;6200317;2021;12;12;5;3;5;3;0;0;1;0;0;0;0;1;796798,0788;5818388,594;13,36683956;52,43494404
218930;11;4;4200308;2021;12;14;4;3;1;5;0;1;1;0;0;0;0;0;790118,7466;5826875,342;13,27624817;52,51461338
218929;11;5;5300736;2021;12;7;7;2;1;1;1;0;1;0;0;0;0;1;785439,4011;5829268,771;13,20953484;52,53854176
218927;11;10;10200627;2021;12;7;4;3;5;7;0;1;0;0;0;0;1;0;810998,5809;5829777,908;13,58568851;52,52912098
218925;11;4;4501042;2021;12;21;5;3;2;6;2;0;1;0;0;0;0;1;794310,8511;5825933,598;13,3370146;52,50392529
218924;11;11;11300618;2021;12;17;2;3;2;6;2;0;1;0;0;0;0;1;802382,3352;5829065,847;13,45841796;52,52758647
218923;11;8;8200624;2021;12;0;7;3;5;3;2;0;1;0;0;0;0;2;801181,5949;5820607,132;13,43312661;52,45243365
218922;11;11;11100205;2021;12;6;4;2;6;4;2;0;1;1;0;0;0;1;805626,1191;5833897,673;13,51053177;52,56908191
218921;11;4;4501043;2021;12;9;3;3;1;5;0;1;1;0;0;0;0;0;792415,0285;5824976,608;13,30832325;52,49636544
218920;11;1;1200623;2021;12;13;2;3;5;3;0;1;0;0;0;0;1;1;795428,7637;5829541,795;13,35664123;52,53566567
218918;11;7;7400927;2021;12;17;5;3;2;6;2;0;1;0;0;0;0;0;798268,4508;5821911,124;13,39155018;52,46571973
218916;11;5;5100316;2021;12;22;6;3;5;3;2;1;1;0;0;0;0;1;785156,2051;5829360,15;13,20544905;52,53950932
218913;11;9;9200819;2021;12;20;2;3;0;1;2;1;0;0;0;0;0;1;810694,5389;5819568,485;13,57170627;52,4378023
218912;11;6;6200311;2021;12;17;7;3;2;6;1;0;1;0;0;0;0;1;795853,3334;5818153,011;13,35277452;52,43334401
218911;11;3;3601453;2021;12;10;3;3;5;3;0;0;1;0;0;0;0;0;802802,8117;5828641,649;13,4642109;52,52355107
218910;11;5;5300735;2021;12;8;4;2;5;2;0;0;1;0;0;0;0;0;786434,0159;5831177,738;13,22580616;52,55513503
218909;11;1;1400937;2021;12;16;7;3;6;2;1;0;1;1;0;0;0;1;793672,1624;5832252,013;13,33321436;52,56091056
218907;11;8;8100314;2021;12;14;5;3;5;3;0;1;1;0;0;0;0;0;800827,7813;5824174,12;13,43115172;52,48460068
218905;11;4;4400835;2021;11;14;2;3;1;5;0;1;1;0;0;0;0;1;793209,5332;5822517,693;13,31783007;52,47389584
218903;11;1;1100207;2021;12;6;3;3;5;3;2;0;1;0;0;0;1;1;797998,8611;5826794,656;13,39196012;52,50964191
218902;11;3;3501038;2021;12;15;1;3;1;5;1;1;1;0;0;0;0;0;803428,7461;5831533,259;13,47604856;52,54911976
218900;11;1;1300733;2021;12;17;6;3;5;3;2;0;1;0;0;0;0;1;797688,0544;5831312,711;13,39143965;52,55031033
218899;11;7;7200411;2021;12;13;3;3;5;2;0;1;0;0;0;0;1;1;795825,6195;5824101,365;13,35763943;52,48668166
218896;11;5;5200629;2021;12;18;6;3;6;4;2;0;1;1;0;0;0;1;784706,6276;5828611,715;13,19819687;52,53303395
218895;11;6;6300632;2021;12;19;1;3;1;5;2;0;1;0;0;0;0;1;792489,3401;5817034,041;13,3024551;52,42512168
218894;11;7;7601339;2021;12;19;1;3;6;2;2;0;1;1;0;0;0;0;795812,3711;5816037,487;13,35030304;52,41440182
218893;11;1;1300733;2021;11;22;3;3;6;4;2;0;0;1;0;0;1;1;797165,3648;5831781,5;13,38417318;52,55479786
218892;11;9;9200510;2021;12;10;2;3;5;2;0;1;1;0;0;0;0;0;805783,5816;5822862,953;13,50270483;52,47009671
218890;11;12;12601235;2021;12;8;5;3;6;2;0;0;0;1;0;0;1;1;795280,757;5836355,1;13,36053001;52,5968209
218888;11;10;10100311;2021;12;5;5;3;3;6;2;0;1;0;0;0;1;0;807160,8139;5830529,519;13,52998839;52,53803281
218885;11;7;7601237;2021;12;16;1;3;6;2;2;0;1;1;0;0;0;1;797277,4121;5816952,273;13,37259307;52,42180841
218884;11;6;6400843;2021;12;20;3;3;1;7;2;0;1;0;0;0;0;1;792263,9573;5820600,291;13,30226885;52,45721334
218883;11;4;4100101;2021;12;13;7;3;5;2;0;0;1;0;0;0;0;1;791284,958;5830676,183;13,29671589;52,54806585
218882;11;1;1100308;2021;12;8;5;3;1;5;0;1;1;0;0;0;0;0;797078,2545;5829288,032;13,38066213;52,53249437
218881;11;1;1200625;2021;12;6;4;3;5;3;2;1;0;0;0;0;1;2;795144,3639;5828560,19;13,35158885;52,52702046
218879;11;8;8100521;2021;12;17;5;3;2;2;2;0;1;0;0;0;1;0;803804,9156;5821741,951;13,47264494;52,46115329
218878;11;4;4200205;2021;12;9;5;3;2;2;0;0;1;0;0;0;0;1;788127,2835;5826668,853;13,24680383;52,51381783
218876;11;1;1200623;2021;12;16;6;3;6;2;1;0;1;1;0;0;0;1;795047,5896;5829155,013;13,35069439;52,53240497
218873;11;1;1100205;2021;12;11;2;3;5;2;0;1;1;0;0;0;0;0;797252,6154;5827357,366;13,38149942;52,51509311
218872;11;10;10200630;2021;12;16;4;3;6;4;1;0;1;1;0;0;0;1;811567,3088;5828619,787;13,59296027;52,51841804
218871;11;8;8100415;2021;12;16;2;3;3;6;1;0;1;0;0;1;0;1;801492,3272;5823871,669;13,44063496;52,48152322
218870;11;2;2500727;2021;12;23;4;2;1;5;2;0;1;0;0;0;1;0;802281,338;5828323,437;13,45625893;52,52098829
218868;11;1;1300730;2021;12;17;6;2;5;5;2;0;1;0;0;0;0;0;796661,0369;5832031,817;13,37698001;52,5573166
218866;11;4;4200308;2021;11;10;2;3;5;2;0;0;1;0;0;0;0;0;790224,07;5827314,011;13,27817856;52,51849006
218865;11;9;9301126;2021;12;23;1;3;5;3;2;0;1;0;0;0;1;1;811141,2612;5817862,291;13,57666942;52,42225815
218864;11;3;3400830;2021;12;8;4;3;0;5;0;1;1;0;0;0;0;0;799405,7692;5833481,155;13,4186537;52,56880549
218863;11;1;1200520;2021;12;20;7;3;6;4;2;0;0;1;0;0;1;1;794419,4137;5828436,433;13,34082403;52,52630305
218861;11;1;1400937;2021;12;15;2;3;5;3;0;1;1;0;0;0;0;1;793758,6863;5831848,529;13,33412993;52,55724691
218860;11;12;12100205;2021;12;12;4;3;1;5;0;0;1;0;0;0;1;0;794813,4598;5833160,734;13,35080935;52,56843976
218859;11;1;1100309;2021;12;15;7;3;0;1;1;1;0;0;0;0;0;1;798584,0733;5828392,607;13,4019915;52,52364536
218857;11;10;10200629;2021;12;12;5;3;5;2;0;0;1;0;0;0;0;0;810873,5106;5829168,584;13,58328113;52,52373193
218855;11;3;3701555;2021;11;9;2;3;5;3;0;0;1;0;0;0;1;1;799609,3124;5829907,271;13,41842277;52,53665953
218854;11;12;12500926;2021;12;19;1;3;6;4;2;0;1;1;0;0;0;1;793647,7603;5836114,612;13,33627696;52,59554936
218853;11;2;2200208;2021;12;16;4;3;5;2;2;1;1;0;0;0;0;0;797562,2385;5825159,031;13,38408398;52,49521875
218851;11;7;7100101;2021;12;16;6;3;6;2;2;0;1;1;0;0;0;1;794965,1562;5824893,538;13,34570532;52,49424853
218850;11;10;10100206;2021;12;18;3;2;6;2;2;0;1;1;0;0;0;1;810061,8167;5832639,384;13,57459431;52,55529761
218847;11;1;1401049;2021;12;22;6;2;0;1;2;0;1;0;0;1;0;1;795776,7833;5831922,342;13,36387724;52,55681625
218846;11;4;4100101;2021;12;9;6;3;5;2;0;0;1;0;0;0;0;0;793352,206;5829681,351;13,32623697;52,53803842
218845;11;7;7400720;2021;12;13;2;3;6;7;0;0;0;1;0;0;1;1;797405,2865;5823832,188;13,38059476;52,48341059
218844;11;4;4200310;2021;11;11;3;3;5;3;0;0;1;0;0;0;1;1;789163,2315;5826360,813;13,26175953;52,51050792
218843;11;5;5100209;2021;12;13;2;3;6;7;0;0;1;1;0;0;0;0;783574,2527;5830208,095;13,18291028;52,54793771
218841;11;6;6300633;2021;12;13;4;3;5;7;0;1;0;0;0;0;1;0;793260,4721;5819108,47;13,31558307;52,44330574
218839;11;1;1100207;2021;12;12;4;3;5;3;0;1;1;0;0;0;0;0;798805,4796;5826687,477;13,4037139;52,50823998
218836;11;5;5100316;2021;12;8;2;3;2;6;0;0;1;0;1;0;0;0;784424,8344;5828891,804;13,19429344;52,53569237
218835;11;1;1300834;2021;12;23;4;3;1;5;2;1;1;0;0;0;0;1;798372,3069;5830324,192;13,40061328;52,54107529
218834;11;6;6100103;2021;12;15;7;3;6;7;0;0;1;1;0;0;0;1;793729,7704;5821199,277;13,32430681;52,46179723
218833;11;1;1100103;2021;12;12;4;3;2;6;0;0;1;0;0;0;0;0;795291,3361;5826136,548;13,35159799;52,50521482
218831;11;2;2500832;2021;12;14;5;3;3;6;0;1;1;0;0;0;0;1;803452,7417;5826976,938;13,47224289;52,50826935
218830;11;1;1100312;2021;12;6;6;3;2;2;2;0;1;0;0;0;0;0;799651,2417;5827045,792;13,41646091;52,51098784
218828;11;6;6100204;2021;11;12;2;3;1;1;0;0;1;0;0;0;1;1;795900,0345;5820274,445;13,35533803;52,45233594
218826;11;9;9200613;2021;12;13;3;2;6;7;0;1;0;1;0;0;0;0;808074,6386;5821036,351;13,53464084;52,45243946
218825;11;1;1401047;2021;12;15;5;3;6;2;2;0;1;1;0;0;0;1;795513,0571;5830738,298;13,35894465;52,54634556
218824;11;6;6100102;2021;12;16;6;3;6;7;2;0;1;1;0;0;0;1;793635,2254;5820575,114;13,32237021;52,45625263
218822;11;8;8300934;2021;12;16;6;3;0;2;2;0;1;0;0;0;1;0;802722,323;5818134,777;13,45349107;52,42942265
218821;11;5;5100315;2021;12;18;4;3;5;2;2;0;1;0;0;0;1;1;784376,8645;5830005,054;13,19454104;52,54569884
218820;11;3;3601141;2021;12;15;1;3;2;6;1;0;1;0;0;0;0;1;798692,9264;5831822,988;13,40667483;52,55433414
218819;11;2;2100104;2021;12;18;2;3;0;6;2;0;1;0;1;0;0;1;799143,4998;5826272,115;13,40830631;52,50433162
218817;11;6;6200421;2021;12;16;3;3;1;5;1;1;1;0;0;0;0;1;793746,7459;5818041,05;13,32177882;52,43347564
218815;11;1;1200517;2021;12;21;5;3;0;7;2;0;0;0;0;0;1;0;795213,0516;5829650,49;13,3535667;52,53675692
218813;11;5;5400943;2021;12;10;5;3;5;3;0;1;1;0;0;0;0;1;780281,7896;5819499,105;13,12546826;52,45361618
218812;11;12;12601235;2021;12;10;2;3;5;3;0;0;1;0;0;0;0;1;794868,4772;5835831,132;13,35399433;52,59234772
218811;11;1;1300733;2021;12;7;2;3;6;2;1;0;1;1;0;0;0;1;797013,3641;5831500,095;13,38168604;52,55235831
218810;11;12;12100205;2021;12;17;5;3;5;2;2;0;1;0;0;0;0;0;794838,5863;5833055,152;13,35108515;52,5674797
218809;11;5;5200524;2021;12;18;3;3;2;6;2;0;1;0;0;0;0;0;780630,2631;5827530,921;13,13734726;52,52545703
218807;11;7;7100103;2021;12;14;4;3;2;2;0;0;1;0;0;0;0;0;795632,0487;5825232,073;13,35580024;52,49692243
218805;11;5;5200423;2021;12;17;7;3;2;6;1;0;1;0;0;0;0;0;781927,0914;5828461,502;13,1572011;52,53313198
218802;11;3;3701660;2021;12;10;3;1;3;6;0;1;0;0;0;1;0;1;800118,4462;5828988,95;13,42507767;52,5281482
218801;11;10;10100104;2021;12;13;4;2;6;4;0;0;1;1;0;0;0;1;810318,854;5834000,6;13,57964629;52,5673496
218799;11;7;7501133;2021;12;19;4;3;5;3;2;0;1;0;0;0;0;0;797831,051;5818571,74;13,38215284;52,43602429
218797;11;12;12200515;2021;12;11;6;3;5;2;0;0;1;0;0;0;0;0;790038,6741;5835378,541;13,28250015;52,59088742
218796;11;11;11501238;2021;12;23;1;2;8;1;2;0;1;0;0;0;0;1;804472,9439;5825743,593;13,4861008;52,49664695
218795;11;5;5200527;2021;12;22;6;2;6;4;2;0;1;1;0;0;0;1;782357,3812;5827233,008;13,16248451;52,52189405
218794;11;1;1200517;2021;12;7;4;3;6;4;1;0;1;1;0;0;0;1;793523,0017;5829121,316;13,32825336;52,53292604
218793;11;7;7300516;2021;12;15;3;2;0;6;0;0;1;0;0;0;1;0;794071,3012;5821729,218;13,32978622;52,46636423
218791;11;5;5200629;2021;12;12;3;3;6;4;0;0;1;1;0;0;0;0;783996,991;5828711,915;13,18784882;52,53430259
218789;11;4;4501041;2021;12;23;7;3;5;2;2;0;1;0;0;0;0;0;792960,0079;5825558,53;13,31683989;52,50128991
218786;11;1;1300834;2021;12;6;3;3;2;2;2;0;1;0;0;0;0;0;798077,7824;5829992,141;13,39598543;52,53826009
218785;11;2;2200211;2021;12;23;3;3;0;1;2;0;0;0;1;0;0;2;799086,8943;5824173,022;13,40559029;52,48554722
218784;11;2;2400520;2021;12;20;3;3;4;6;2;1;1;0;0;0;0;0;800657,6787;5828539,033;13,43259573;52,52381837
218783;11;12;12200309;2021;12;14;2;3;2;6;0;0;1;0;0;1;0;1;793305,7474;5832637,268;13,32816514;52,56456166
218782;11;2;2200213;2021;12;13;6;2;0;1;0;1;1;0;0;0;0;0;800099,7547;5825076,069;13,42127491;52,49308586
218780;11;8;8100312;2021;12;21;5;3;3;6;2;1;0;0;0;0;1;0;801189,8408;5824069,041;13,43637251;52,48345923
218779;11;11;11300620;2021;12;18;5;3;3;6;2;0;1;0;0;0;1;0;803583,6252;5829761,719;13,47670696;52,53315575
218777;11;1;1400937;2021;11;17;2;3;1;5;2;0;1;0;0;0;0;1;793949,8918;5831663,982;13,33677877;52,5554894
218775;11;4;4100102;2021;12;7;4;3;2;6;0;0;1;0;0;0;0;0;791199,8063;5829124,912;13,29410394;52,53420445
218774;11;1;1100313;2021;12;8;5;3;6;2;0;0;1;1;0;0;0;1;799982,1242;5826941,194;13,42122764;52,50986843
218772;11;5;5100209;2021;12;2;7;3;5;2;2;0;1;0;0;0;0;1;783702,4767;5830168,037;13,18476197;52,54751179
218771;11;11;11400931;2021;11;5;3;3;6;2;2;0;1;1;0;0;0;1;805557,2103;5827269,03;13,50342264;52,50971262
218770;11;1;1401045;2021;12;18;7;2;2;1;2;0;1;0;0;0;1;1;797053,472;5831926,601;13,38265749;52,55615955
218769;11;6;6200421;2021;12;14;2;3;5;3;0;0;1;0;0;0;0;0;793300,431;5817681,284;13,31491702;52,43048991
218767;11;3;3601449;2021;12;17;4;2;5;2;2;0;1;0;0;0;0;0;801715,2287;5830096,138;13,44954936;52,5371906
218765;11;9;9401534;2021;12;9;4;3;3;6;0;0;1;0;0;0;1;0;811350,8219;5819971,116;13,58170469;52,44103731
218763;11;11;11400928;2021;12;17;5;3;5;2;2;0;1;0;1;0;0;1;804524,6917;5826273,338;13,48734506;52,50136598
218762;11;1;1401048;2021;12;7;2;3;2;6;1;0;1;0;0;0;0;1;795446,9507;5831558,644;13,35870252;52,55373507
218761;11;5;5100314;2021;12;3;7;2;5;7;2;0;1;0;0;0;1;2;785202,2192;5829784,026;13,20648957;52,54328567
218760;11;2;2500833;2021;12;20;4;3;5;7;2;1;1;0;0;0;0;1;802644,2344;5826996,831;13,4603846;52,50889675
218759;11;3;3400620;2021;12;5;3;3;5;2;1;0;1;0;0;0;1;0;796762,127;5834005,493;13,38023233;52,5749532
218757;11;10;10100311;2021;12;17;5;2;9;1;2;0;0;0;1;0;0;1;806473,6207;5829766,265;13,51918423;52,53157929
218755;11;2;2300419;2021;12;14;6;3;5;3;0;0;1;0;0;0;0;1;801375,9794;5825554,432;13,44044866;52,4966704
218752;11;9;9501939;2021;12;17;2;3;1;5;2;1;1;0;0;0;0;0;810976,7158;5821706,364;13,57783394;52,45680071
218751;11;3;3601245;2021;12;17;3;3;5;3;2;1;1;0;0;0;0;1;801154,8668;5831132,988;13,44225232;52,54679393
218750;11;9;9401534;2021;12;16;4;3;2;2;2;0;1;0;0;0;0;0;811378,0761;5820142,221;13,58226378;52,44255516
218748;11;12;12500928;2021;12;16;5;3;2;2;2;0;1;0;0;0;0;0;791965,7196;5837016,148;13,31231014;52,60453689
218747;11;2;2200210;2021;12;5;1;3;5;3;2;0;1;0;0;0;0;1;798794,6933;5824927,713;13,40197659;52,492472
218745;11;9;9200715;2021;11;14;3;3;6;4;0;0;0;1;0;0;1;1;808183,3163;5818697,544;13,53407828;52,43141756
218743;11;12;12601134;2021;12;7;4;3;2;6;1;0;1;0;0;0;0;0;793830,4259;5836324,739;13,3391524;52,59733433
218742;11;11;11400931;2021;12;19;1;3;2;6;2;0;1;0;0;0;0;1;806671,805;5826978,354;13,51952676;52,50648211
218741;11;1;1400937;2021;12;19;5;3;2;1;2;0;1;0;0;0;0;2;793998,7771;5832012,449;13,33780641;52,55858678
218740;11;7;7300619;2021;12;12;3;3;2;6;0;0;1;0;0;0;0;0;795291,5902;5821853,212;13,34780692;52,4668176
218737;11;3;3300517;2021;12;5;5;3;8;1;2;0;0;0;1;0;0;1;802503,1036;5833432,855;13,46417028;52,56666028
218736;11;4;4300518;2021;12;14;1;3;1;7;0;0;1;0;0;0;0;1;792147,0834;5827962,624;13,30700856;52,52327792
218735;11;10;10200417;2021;12;19;1;3;5;2;2;0;1;0;0;0;1;0;810947,206;5832021,503;13,58703309;52,54925586
218734;11;7;7601544;2021;12;17;4;3;6;2;2;0;1;1;0;0;0;1;799764,7589;5813974,84;13,40639647;52,39376273
218732;11;1;1401045;2021;12;6;6;3;6;4;2;0;1;1;0;0;0;0;796836,2747;5831907,436;13,37944605;52,55610619
218731;11;1;1100311;2021;12;7;5;3;0;6;2;0;1;0;1;0;0;1;799623,1117;5828262,944;13,41714373;52,52191317
218729;11;4;4300623;2021;11;16;2;3;6;4;2;0;1;1;0;0;0;1;792743,8911;5826271,663;13,3142922;52,50779892
218727;11;1;1200625;2021;12;7;3;3;0;7;0;0;1;0;1;1;0;1;794735,6846;5828456,62;13,34549035;52,52631312
218726;11;2;2400521;2021;12;20;5;3;2;1;2;0;1;0;0;0;0;2;800408,6303;5828008,351;13,42845664;52,51919899
218725;11;6;6300634;2021;12;6;3;3;5;3;1;0;1;0;0;0;0;0;792948,3131;5817754,242;13,30981664;52,43133264
218724;11;5;5300839;2021;12;14;6;3;0;1;0;0;0;0;1;0;0;0;788958,5351;5830578,127;13,26241737;52,54842579
218721;11;3;3200205;2021;12;8;7;2;5;3;0;1;0;0;0;0;0;0;797581,4484;5835916,811;13,3940032;52,59163818
218720;11;11;11100204;2021;11;5;3;3;6;2;2;0;1;1;0;0;0;1;806328,4955;5833881,6;13,52084779;52,56854309
218719;11;1;1300733;2021;12;16;1;2;6;4;2;0;1;1;0;0;0;1;797512,9263;5831279,821;13,38883497;52,55011119
218718;11;10;10200629;2021;12;19;2;3;6;2;2;0;1;1;0;0;0;1;811127,7188;5829170,566;13,58701779;52,52360471
218716;11;6;6400844;2021;12;15;4;3;5;7;1;0;1;0;0;0;0;0;790382,9283;5820847,897;13,27487853;52,46043587
218715;11;8;8100206;2021;12;17;6;3;2;4;2;1;1;1;0;0;0;0;800744,4117;5823806,537;13,42959607;52,48135183
218713;11;3;3200207;2021;12;8;5;3;4;6;0;0;1;0;0;0;1;2;799324,2176;5835963,98;13,41969604;52,59110471
218711;11;5;5100316;2021;12;17;5;3;6;4;1;0;1;1;0;0;0;1;784749,3061;5828818,743;13,19900173;52,53486787
218710;11;7;7400928;2021;12;15;2;3;6;4;0;0;1;1;0;0;0;0;799961,9701;5821310,615;13,4158648;52,45940996
218709;11;11;11100308;2021;12;20;1;3;2;6;2;0;1;0;0;0;1;2;804848,7083;5833760,694;13,4989711;52,56829016
218708;11;1;1300733;2021;12;21;4;3;6;7;2;0;1;1;0;0;0;1;797553,9303;5831858,042;13,38995614;52,55527181
218707;11;10;10200524;2021;12;11;3;3;5;3;0;0;1;0;0;0;0;0;813500,8215;5830590,332;13,62322031;52,53496789
218705;11;4;4100101;2021;12;11;5;3;5;3;0;1;0;0;0;0;1;0;791660,2977;5830679,175;13,30223816;52,54789185
218704;11;1;1300834;2021;12;19;5;3;5;2;2;1;1;0;0;0;0;0;798277,8651;5830096,019;13,39902001;52,53908174
218703;11;4;4500936;2021;12;19;6;2;5;3;2;1;1;0;0;0;0;0;791843,4196;5825699,945;13,30056107;52,50315602
218701;11;9;9401635;2021;12;22;6;2;0;1;2;0;1;0;0;0;0;2;816194,8959;5815894,007;13,64888233;52,40172462
218698;11;9;9300923;2021;12;17;3;3;4;3;2;0;1;0;0;0;0;0;808745,663;5815583,041;13,53945031;52,40318809
218697;11;1;1100309;2021;12;20;5;3;5;7;2;1;1;0;0;0;0;1;798106,3551;5828954,007;13,39547438;52,52893898
218696;11;4;4400835;2021;12;7;4;3;1;5;0;1;0;0;0;0;1;0;792917,8461;5822782,422;13,31378039;52,47642556
218694;11;1;1100206;2021;12;18;5;3;3;2;2;1;1;0;0;0;0;0;796922,1478;5827634,813;13,37689139;52,51776014
218693;11;5;5200629;2021;12;0;1;3;6;4;2;0;1;1;0;0;0;0;784792,831;5828775,498;13,19960463;52,53445739
218691;11;7;7400720;2021;11;20;2;3;6;4;2;0;0;1;0;0;1;0;797415,9265;5823704,683;13,38063723;52,48226185
218690;11;5;5100314;2021;12;16;1;3;6;4;2;0;1;1;0;0;0;1;785012,7415;5829981,347;13,20387243;52,54515399
218689;11;10;10100311;2021;12;14;4;3;5;3;0;0;1;0;0;0;0;0;806677,7107;5829128,109;13,5215949;52,52574526
218688;11;1;1100308;2021;12;21;1;3;6;4;2;0;0;1;0;0;1;1;797537,7533;5828335,554;13,38656389;52,52370593
218686;11;5;5100209;2021;12;16;6;2;6;4;2;0;1;1;0;0;0;1;783378,1259;5830753,185;13,18049088;52,55292715
218685;11;4;4200308;2021;12;14;3;3;6;2;1;0;1;1;0;0;0;1;790572,3886;5827354,477;13,28333287;52,51866735
218682;11;3;3701554;2021;12;16;6;3;1;5;1;1;1;0;0;0;0;1;798980,1543;5829698,067;13,40898608;52,53512985
218681;11;7;7100102;2021;12;16;6;3;8;1;1;0;0;0;0;0;1;2;795543,8487;5825258,959;13,35452865;52,49721121
218680;11;4;4300416;2021;12;9;2;3;0;3;0;1;0;0;0;0;1;2;791578,0161;5826514,519;13,29737556;52,51060047
218679;11;12;12500926;2021;11;7;3;2;6;4;1;0;1;1;0;0;0;1;792927,3401;5835304,099;13,32495477;52,5886721
218678;11;6;6300527;2021;12;19;2;3;6;2;2;0;1;1;0;0;0;0;790012,1741;5817496,998;13,26652813;52,43059086
218676;11;1;1100309;2021;12;15;3;3;0;2;1;0;1;0;0;0;1;1;799056,466;5828998,224;13,4094782;52,52881493
218675;11;8;8200624;2021;12;10;7;3;5;7;0;0;1;0;0;0;0;1;801357,9621;5820641,952;13,43574555;52,45264855
218673;11;5;5200629;2021;12;16;5;3;6;2;1;0;1;1;0;0;0;1;784706,1753;5828587,911;13,19816983;52,53282077
218670;11;8;8100417;2021;12;8;1;3;5;3;0;1;0;0;0;0;1;1;802133,9287;5823086,119;13,44934237;52,47412765
218669;11;10;10400938;2021;12;18;4;2;5;3;2;0;1;0;0;0;0;1;814743,6294;5829902,358;13,64083154;52,52808698
218668;11;8;8100102;2021;12;13;5;3;0;4;0;0;1;1;0;0;1;0;800196,0074;5823662,721;13,42141541;52,48036449
218667;11;1;1100207;2021;12;16;4;3;2;6;2;0;1;0;0;0;0;0;798868,1195;5827382,591;13,40525831;52,51443639
218666;11;6;6400843;2021;11;8;3;2;5;2;0;1;0;0;0;1;0;1;791584,9072;5820258,73;13,29200511;52,45451395
218665;11;1;1300733;2021;12;21;7;3;5;7;2;0;1;0;1;0;0;1;797002,8446;5831486,221;13,38151893;52,55223968
218663;11;1;1400942;2021;12;8;4;3;5;3;0;0;1;0;0;0;0;0;794822,9228;5830307,977;13,34841483;52,54286198
218662;11;5;5100210;2021;12;10;7;3;6;2;0;0;1;1;0;0;0;1;783729,1232;5830622,202;13,18554196;52,55157
218660;11;4;4500939;2021;12;9;5;3;2;6;0;0;1;0;0;0;0;2;792076,0622;5824074,692;13,30255371;52,48846141
218657;11;6;6100102;2021;12;15;2;3;5;3;1;0;1;0;0;0;1;1;793425,5006;5820367,209;13,31910985;52,45450146
218656;11;4;4300622;2021;12;2;3;3;0;6;2;0;1;0;0;0;1;2;793784,8635;5826615,835;13,32988972;52,51032466
218655;11;4;4300622;2021;12;20;4;3;6;2;2;0;1;1;0;0;0;1;793789,391;5826941,7;13,33024391;52,51324344
218654;11;12;12200307;2021;12;12;2;3;0;1;0;0;1;0;1;0;0;1;793179,8952;5833867,635;13,32740138;52,57565899
218652;11;6;6300528;2021;12;12;5;2;5;2;0;1;1;0;0;0;0;0;790832,5962;5817473,88;13,27854121;52,42994806
218651;11;11;11200512;2021;12;7;5;3;5;3;0;1;1;0;0;0;0;0;802888,4551;5831188,857;13,46779069;52,54633364
218649;11;12;12200412;2021;12;13;6;3;6;2;0;0;1;1;0;0;0;1;790312,4906;5833704,302;13,28506416;52,57573195
218646;11;1;1100103;2021;12;13;3;3;1;5;0;0;1;0;0;0;1;0;796001,4148;5825606,727;13,36155827;52,50008068
218645;11;9;9300920;2021;12;12;5;3;6;4;0;0;1;1;0;0;0;1;807707,6773;5815835,08;13,52447222;52,40603115
218644;11;7;7601544;2021;12;7;3;3;1;5;1;1;1;0;0;0;0;1;799434,1402;5813189,93;13,40085093;52,38690776
218643;11;5;5100316;2021;12;12;6;3;2;6;0;0;1;0;0;0;0;0;784929,9383;5828783,653;13,20162753;52,53445885
218641;11;3;3601449;2021;12;14;5;3;2;6;0;0;1;0;0;0;0;0;801803,5664;5830213,258;13,45095422;52,53819143
218639;11;10;10200629;2021;11;15;2;3;5;3;0;1;1;0;0;0;0;1;810347,0343;5827950,682;13,57440999;52,51311761
218638;11;4;4501146;2021;12;9;2;3;6;2;0;0;1;1;0;0;0;0;793297,083;5823916,082;13,32034547;52,48638491
218637;11;7;7300619;2021;12;16;4;3;2;6;1;0;1;0;0;0;0;0;795000,4478;5822316,598;13,34394332;52,47112885
218636;11;2;2100104;2021;12;16;7;3;6;2;0;0;1;1;0;0;0;0;799214,821;5825993,316;13,40910342;52,50179348
218634;11;3;3601243;2021;12;14;1;3;2;6;0;0;1;0;0;0;0;0;799264,4599;5831802,222;13,41506086;52,55383427
218633;11;10;10100313;2021;12;9;3;3;5;3;0;0;1;0;0;0;1;0;807959,3629;5830195,021;13,54141523;52,53458443
